GROWER,FARM_NAME,FIELD_ID,SAMP_DATE,SAMP_ID,X,Y,PH,BPH,OM,P_M3,P_BRAY,P_OLSEN,K,ZN,S,CEC,CA,MG,NA,H_SAT,K_SAT,MG_SAT,CA_SAT,NA_SAT,FE,CU,B,MN,NO3_N
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,16,-93.777428000000000,42.009486000000003,7.000000000000000,7.100000000000000,3.400000000000000,12.000000000000000, , ,138.000000000000000, ,3.000000000000000,19.500000000000000,2987.000000000000000,512.000000000000000, ,0.000000000000000,1.800000000000000,21.500000000000000,76.599999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,17,-93.777428000000000,42.010390999999998,7.300000000000000,7.200000000000000,6.400000000000000,40.000000000000000, , ,179.000000000000000, ,3.000000000000000,37.299999999999997,6613.000000000000000,460.000000000000000, ,0.000000000000000,1.200000000000000,10.100000000000000,88.700000000000003, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,18,-93.777428000000000,42.011296999999999,7.200000000000000,7.200000000000000,7.100000000000000,44.000000000000000, , ,208.000000000000000, ,5.000000000000000,38.500000000000000,6708.000000000000000,539.000000000000000, ,0.000000000000000,1.400000000000000,11.500000000000000,87.099999999999994, , , , , , 
ISU RESEARCH FARMS,MARSDEN,8-391221,11-20-2024,19,-93.777428000000000,42.012202000000002,6.100000000000000,6.700000000000000,4.600000000000000,19.000000000000000, , ,139.000000000000000, ,4.000000000000000,24.399999999999999,3276.000000000000000,571.000000000000000, ,12.300000000000001,1.500000000000000,19.199999999999999,67.099999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,1,-93.744523000000001,42.012979000000001,7.700000000000000,7.400000000000000,6.500000000000000,10.000000000000000, , ,145.000000000000000, ,2.000000000000000,54.100000000000001,10130.000000000000000,377.000000000000000, ,0.000000000000000,0.700000000000000,5.700000000000000,93.599999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,2,-93.743307000000001,42.012979000000001,6.300000000000000,6.700000000000000,5.600000000000000,11.000000000000000, , ,132.000000000000000, ,2.000000000000000,31.500000000000000,4791.000000000000000,514.000000000000000, ,9.500000000000000,1.100000000000000,13.400000000000000,76.000000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,3,-93.743307000000001,42.013883999999997,7.500000000000000,7.200000000000000,7.000000000000000,39.000000000000000, , ,209.000000000000000, ,2.000000000000000,39.299999999999997,7097.000000000000000,394.000000000000000, ,0.000000000000000,1.400000000000000,8.199999999999999,90.400000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,4,-93.743307000000001,42.014789999999998,7.100000000000000,7.100000000000000,5.200000000000000,8.000000000000000, , ,138.000000000000000, ,3.000000000000000,32.700000000000003,5641.000000000000000,501.000000000000000, ,0.000000000000000,1.100000000000000,12.600000000000000,86.299999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,5,-93.743307000000001,42.015695000000001,5.200000000000000,6.200000000000000,3.900000000000000,6.000000000000000, , ,105.000000000000000, ,2.000000000000000,22.600000000000001,2407.000000000000000,280.000000000000000, ,35.399999999999999,1.200000000000000,10.199999999999999,53.299999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,6,-93.744523000000001,42.014789999999998,5.700000000000000,6.500000000000000,4.200000000000000,25.000000000000000, , ,140.000000000000000, ,2.000000000000000,21.300000000000001,2679.000000000000000,315.000000000000000, ,23.399999999999999,1.700000000000000,12.100000000000000,62.799999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,7,-93.745739000000000,42.015695000000001,5.800000000000000,6.600000000000000,4.800000000000000,30.000000000000000, , ,172.000000000000000, ,3.000000000000000,24.600000000000001,3237.000000000000000,485.000000000000000, ,16.300000000000001,1.800000000000000,16.199999999999999,65.799999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,8,-93.746955000000000,42.015695000000001,5.400000000000000,6.300000000000000,3.200000000000000,9.000000000000000, , ,136.000000000000000, ,5.000000000000000,18.899999999999999,1865.000000000000000,267.000000000000000, ,37.100000000000001,1.800000000000000,11.600000000000000,49.399999999999999, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,9,-93.746955000000000,42.014789999999998,5.400000000000000,6.500000000000000,2.700000000000000,18.000000000000000, , ,160.000000000000000, ,2.000000000000000,15.699999999999999,1691.000000000000000,226.000000000000000, ,31.800000000000001,2.600000000000000,11.800000000000001,53.799999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,10,-93.745739000000000,42.013883999999997,6.600000000000000,7.000000000000000,4.600000000000000,19.000000000000000, , ,137.000000000000000, ,4.000000000000000,24.699999999999999,4194.000000000000000,412.000000000000000, ,0.000000000000000,1.400000000000000,13.699999999999999,84.900000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,1-390840,11-15-2024,11,-93.746955000000000,42.013883999999997,5.400000000000000,6.300000000000000,3.800000000000000,18.000000000000000, , ,142.000000000000000, ,3.000000000000000,20.500000000000000,2200.000000000000000,260.000000000000000, ,34.200000000000003,1.800000000000000,10.400000000000000,53.700000000000003, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,1,-93.738320999999999,42.012790000000003,6.100000000000000,6.600000000000000,5.200000000000000,56.000000000000000, , ,164.000000000000000, ,3.000000000000000,24.800000000000001,3336.000000000000000,457.000000000000000, ,16.100000000000001,1.700000000000000,15.100000000000000,67.099999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,2,-93.738320999999999,42.013694999999998,5.900000000000000,6.600000000000000,4.500000000000000,13.000000000000000, , ,111.000000000000000, ,2.000000000000000,21.899999999999999,2861.000000000000000,409.000000000000000, ,18.199999999999999,1.300000000000000,15.300000000000001,65.200000000000003, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,3,-93.738320999999999,42.014600999999999,6.200000000000000,6.700000000000000,5.200000000000000,14.000000000000000, , ,117.000000000000000, ,2.000000000000000,26.899999999999999,3899.000000000000000,505.000000000000000, ,11.100000000000000,1.100000000000000,15.400000000000000,72.400000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,4,-93.738320999999999,42.015506000000002,7.700000000000000,7.400000000000000,6.200000000000000,15.000000000000000, , ,110.000000000000000, ,2.000000000000000,62.700000000000003,11850.000000000000000,387.000000000000000, ,0.000000000000000,0.400000000000000,5.100000000000000,94.500000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,5,-93.739536999999999,42.015506000000002,7.500000000000000,7.300000000000000,7.400000000000000,28.000000000000000, , ,136.000000000000000, ,2.000000000000000,69.599999999999994,13240.000000000000000,372.000000000000000, ,0.000000000000000,0.500000000000000,4.400000000000000,95.099999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,6,-93.739536999999999,42.014600999999999,7.400000000000000,7.200000000000000,6.000000000000000,12.000000000000000, , ,119.000000000000000, ,2.000000000000000,50.100000000000001,9363.000000000000000,362.000000000000000, ,0.000000000000000,0.600000000000000,5.900000000000000,93.500000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,7,-93.739536999999999,42.013694999999998,5.700000000000000,6.400000000000000,5.000000000000000,23.000000000000000, , ,109.000000000000000, ,3.000000000000000,26.600000000000001,3459.000000000000000,373.000000000000000, ,22.500000000000000,1.000000000000000,11.500000000000000,64.900000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,8,-93.739536999999999,42.012790000000003,5.700000000000000,6.400000000000000,4.900000000000000,46.000000000000000, , ,157.000000000000000, ,2.000000000000000,23.699999999999999,2855.000000000000000,369.000000000000000, ,25.300000000000001,1.700000000000000,12.800000000000001,60.200000000000003, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,9,-93.740752999999998,42.012790000000003,5.400000000000000,6.400000000000000,3.100000000000000,8.000000000000000, , ,111.000000000000000, ,2.000000000000000,15.400000000000000,1508.000000000000000,192.000000000000000, ,39.000000000000000,1.800000000000000,10.199999999999999,49.000000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,10,-93.740752999999998,42.013694999999998,7.600000000000000,7.400000000000000,2.000000000000000,8.000000000000000, , ,101.000000000000000, ,4.000000000000000,26.699999999999999,4883.000000000000000,251.000000000000000, ,0.000000000000000,1.000000000000000,7.700000000000000,91.299999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,11,-93.740752999999998,42.014600999999999,5.900000000000000,6.600000000000000,4.000000000000000,12.000000000000000, , ,105.000000000000000, ,4.000000000000000,18.899999999999999,2435.000000000000000,299.000000000000000, ,21.199999999999999,1.400000000000000,13.000000000000000,64.400000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,12,-93.740752999999998,42.015506000000002,5.500000000000000,6.600000000000000,2.500000000000000,11.000000000000000, , ,82.000000000000000, ,2.000000000000000,13.800000000000001,1507.000000000000000,251.000000000000000, ,29.000000000000000,1.500000000000000,14.900000000000000,54.600000000000001, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,13,-93.741968999999997,42.015506000000002,5.200000000000000,6.100000000000000,4.100000000000000,17.000000000000000, , ,111.000000000000000, ,3.000000000000000,21.399999999999999,1945.000000000000000,286.000000000000000, ,42.100000000000001,1.300000000000000,11.000000000000000,45.500000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,14,-93.741968999999997,42.014600999999999,6.700000000000000,7.000000000000000,6.100000000000000,16.000000000000000, , ,129.000000000000000, ,2.000000000000000,26.899999999999999,4657.000000000000000,400.000000000000000, ,0.000000000000000,1.200000000000000,12.199999999999999,86.599999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,15,-93.741968999999997,42.013694999999998,5.500000000000000,6.700000000000000,2.100000000000000,10.000000000000000, , ,79.000000000000000, ,2.000000000000000,10.900000000000000,1286.000000000000000,160.000000000000000, ,27.399999999999999,1.900000000000000,12.000000000000000,58.799999999999997, , , , , , 
ISU RESEARCH FARMS,SORENSON,2-390836,11-15-2024,16,-93.741968999999997,42.012790000000003,6.100000000000000,6.700000000000000,3.200000000000000,9.000000000000000, , ,86.000000000000000, ,2.000000000000000,16.699999999999999,2190.000000000000000,310.000000000000000, ,18.000000000000000,1.300000000000000,15.199999999999999,65.500000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,3-390841,11-15-2024,1,-93.745419999999996,42.011875000000003,7.200000000000000,7.000000000000000,7.200000000000000,79.000000000000000, , ,274.000000000000000, ,4.000000000000000,35.299999999999997,6156.000000000000000,470.000000000000000, ,0.000000000000000,2.000000000000000,10.900000000000000,87.099999999999994, , , , , , 
ISU RESEARCH FARMS,SORENSON,3-390841,11-15-2024,2,-93.745419999999996,42.010969000000003,5.800000000000000,6.700000000000000,3.400000000000000,11.000000000000000, , ,106.000000000000000, ,3.000000000000000,18.199999999999999,2564.000000000000000,254.000000000000000, ,16.500000000000000,1.500000000000000,11.500000000000000,70.500000000000000, , , , , , 
ISU RESEARCH FARMS,SORENSON,3-390841,11-15-2024,3,-93.746635999999995,42.010064000000000,6.600000000000000,7.000000000000000,4.600000000000000,13.000000000000000, , ,125.000000000000000, ,2.000000000000000,22.600000000000001,3874.000000000000000,354.000000000000000, ,0.000000000000000,1.400000000000000,12.800000000000001,85.700000000000003, , , , , , 
ISU RESEARCH FARMS,SORENSON,3-390841,11-15-2024,4,-93.746635999999995,42.010969000000003,6.600000000000000,6.900000000000000,7.000000000000000,27.000000000000000, , ,158.000000000000000, ,4.000000000000000,32.500000000000000,5526.000000000000000,428.000000000000000, ,3.100000000000000,1.200000000000000,10.800000000000001,84.900000000000006, , , , , , 
ISU RESEARCH FARMS,SORENSON,3-390841,11-15-2024,5,-93.746635999999995,42.011875000000003,5.900000000000000,6.600000000000000,4.600000000000000,8.000000000000000, , ,102.000000000000000, ,3.000000000000000,19.399999999999999,2577.000000000000000,272.000000000000000, ,20.600000000000001,1.300000000000000,11.500000000000000,66.500000000000000, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,1,-93.752932000000001,41.921125000000004,6.400000000000000,6.900000000000000,2.700000000000000,36.000000000000000, , ,155.000000000000000, ,3.000000000000000,13.199999999999999,2021.000000000000000,209.000000000000000, ,7.600000000000000,3.000000000000000,13.000000000000000,76.500000000000000, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,2,-93.754146000000006,41.921125000000004,7.300000000000000,7.300000000000000,3.000000000000000,93.000000000000000, , ,422.000000000000000, ,2.000000000000000,16.699999999999999,2593.000000000000000,319.000000000000000, ,0.000000000000000,6.500000000000000,15.699999999999999,77.799999999999997, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,3,-93.755360999999994,41.920219000000003,5.800000000000000,6.600000000000000,2.700000000000000,19.000000000000000, , ,143.000000000000000, ,4.000000000000000,15.199999999999999,1853.000000000000000,195.000000000000000, ,26.300000000000001,2.400000000000000,10.500000000000000,60.799999999999997, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,4,-93.754146000000006,41.920219000000003,5.700000000000000,6.700000000000000,2.300000000000000,24.000000000000000, , ,188.000000000000000, ,2.000000000000000,11.800000000000001,1378.000000000000000,179.000000000000000, ,25.300000000000001,4.100000000000000,12.400000000000000,58.200000000000003, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,5,-93.752932000000001,41.920219000000003,5.600000000000000,6.700000000000000,2.600000000000000,44.000000000000000, , ,247.000000000000000, ,6.000000000000000,12.699999999999999,1554.000000000000000,162.000000000000000, ,23.600000000000001,5.000000000000000,10.400000000000000,61.000000000000000, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,6,-93.754146000000006,41.919314000000000,6.300000000000000,6.800000000000000,3.100000000000000,18.000000000000000, , ,148.000000000000000, ,3.000000000000000,16.000000000000000,2333.000000000000000,239.000000000000000, ,12.500000000000000,2.400000000000000,12.199999999999999,72.900000000000006, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,7,-93.755360999999994,41.919314000000000,6.500000000000000,6.900000000000000,2.900000000000000,23.000000000000000, , ,152.000000000000000, ,2.000000000000000,16.199999999999999,2601.000000000000000,217.000000000000000, ,6.200000000000000,2.400000000000000,11.000000000000000,80.400000000000006, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,8,-93.755360999999994,41.918407999999999,6.200000000000000,6.700000000000000,3.800000000000000,34.000000000000000, , ,173.000000000000000, ,4.000000000000000,19.399999999999999,2822.000000000000000,227.000000000000000, ,15.500000000000000,2.300000000000000,9.600000000000000,72.700000000000003, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,9,-93.752932000000001,41.918407999999999,6.600000000000000,7.000000000000000,2.400000000000000,26.000000000000000, , ,146.000000000000000, ,2.000000000000000,11.699999999999999,1970.000000000000000,179.000000000000000, ,0.000000000000000,3.200000000000000,12.500000000000000,84.200000000000003, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,10,-93.751717999999997,41.918407999999999,6.000000000000000,6.600000000000000,3.300000000000000,31.000000000000000, , ,148.000000000000000, ,2.000000000000000,18.100000000000001,2333.000000000000000,245.000000000000000, ,22.199999999999999,2.100000000000000,11.100000000000000,64.599999999999994, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,11,-93.750502999999995,41.918407999999999,6.000000000000000,6.700000000000000,3.100000000000000,30.000000000000000, , ,156.000000000000000, ,2.000000000000000,15.900000000000000,2134.000000000000000,222.000000000000000, ,18.899999999999999,2.500000000000000,11.500000000000000,67.200000000000003, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,12,-93.749289000000005,41.918407999999999,6.200000000000000,6.900000000000000,2.700000000000000,28.000000000000000, , ,133.000000000000000, ,4.000000000000000,13.199999999999999,2036.000000000000000,209.000000000000000, ,7.600000000000000,2.600000000000000,12.900000000000000,76.900000000000006, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,13,-93.748075000000000,41.918407999999999,6.400000000000000,6.800000000000000,3.400000000000000,31.000000000000000, , ,156.000000000000000, ,2.000000000000000,18.699999999999999,2745.000000000000000,309.000000000000000, ,10.699999999999999,2.100000000000000,13.600000000000000,73.599999999999994, , , , , , 
ISU RESEARCH FARMS,SOUTH REYNOLDSON,SOUTH-391248,11-15-2024,14,-93.748075000000000,41.919314000000000,5.900000000000000,6.600000000000000,3.000000000000000,28.000000000000000, , ,130.000000000000000, ,3.000000000000000,14.900000000000000,1755.000000000000000,220.000000000000000, ,26.800000000000001,2.200000000000000,12.100000000000000,58.799999999999997, , , , , , 
